review_scores_rating,price,property_type,neighbourhood_cleansed,host_is_superhost,availability_30,availability_60,availability_90,instant_bookable,calculated_host_listings_count,reviews_per_month
100.0,217.0,Entire apartment,Castro/Upper Market,t,30,60,90,f,3,0.78
100.0,249.0,Entire condominium,Mission,f,0,8,38,f,1,0.06
100.0,299.0,Entire house,Mission,f,0,0,0,f,1,0.11
99.0,220.0,Entire condominium,Mission,t,0,0,0,t,1,0.68
96.0,95.0,Entire guest suite,Russian Hill,t,30,60,90,f,1,1.44
95.0,130.0,Entire condominium,Inner Richmond,f,28,58,88,f,1,1.79
98.0,250.0,Entire condominium,Western Addition,f,29,59,89,f,1,1.22
97.0,150.0,Entire apartment,Haight Ashbury,f,30,60,90,t,1,2.82
96.0,185.0,Entire apartment,Bernal Heights,t,21,21,21,f,1,0.57
99.0,400.0,Entire apartment,Seacliff,t,0,0,0,t,2,1.33
100.0,180.0,Private room in apartment,Potrero Hill,f,30,60,90,f,1,0.04
98.0,316.0,Entire house,Twin Peaks,t,14,37,46,f,3,0.66
95.0,151.0,Entire apartment,Castro/Upper Market,t,19,49,79,f,1,2.88
96.0,180.0,Room in hotel,Downtown/Civic Center,f,0,0,0,f,29,0.26
100.0,175.0,Entire apartment,Potrero Hill,f,0,0,0,f,1,0.62
95.0,122.0,Entire guest suite,Potrero Hill,f,29,59,89,t,1,2.11
80.0,106.0,Private room in apartment,South of Market,f,0,0,0,f,1,0.03
100.0,379.0,Entire apartment,Marina,t,0,0,0,f,2,0.67
99.0,300.0,Entire apartment,North Beach,t,0,8,37,f,1,1.59
97.0,105.0,Entire guest suite,West of Twin Peaks,f,13,40,70,f,1,3.41
97.0,350.0,Entire townhouse,Nob Hill,t,17,20,48,t,1,0.88
97.0,49.0,Private room in apartment,Western Addition,t,0,0,0,f,3,1.72
97.0,120.0,Private room in house,Outer Sunset,t,0,0,0,f,3,2.07
98.0,90.0,Private room in house,Bernal Heights,t,30,60,90,f,1,2.13
100.0,200.0,Private room in house,Outer Mission,f,24,54,84,f,1,0.28
93.0,180.0,Room in hotel,Downtown/Civic Center,f,0,0,0,f,29,0.19
97.0,180.0,Room in hotel,Downtown/Civic Center,f,0,0,0,f,29,0.13
93.0,180.0,Room in hotel,Downtown/Civic Center,f,0,0,0,f,29,0.09
98.0,180.0,Room in hotel,Downtown/Civic Center,f,0,0,0,f,29,0.15
97.0,306.0,Entire condominium,Downtown/Civic Center,t,30,60,90,f,19,0.23
100.0,475.0,Entire apartment,North Beach,t,7,37,67,f,1,1.66
94.0,205.0,Entire apartment,Western Addition,f,0,0,0,f,1,2.79
95.0,164.0,Entire house,Bernal Heights,f,30,60,90,f,1,0.93
100.0,69.0,Private room in apartment,Western Addition,t,30,60,90,f,3,0.23
98.0,450.0,Entire house,Noe Valley,t,27,57,87,f,2,0.79
94.0,332.0,Entire apartment,Presidio Heights,f,0,0,0,f,1,0.78
97.0,155.0,Entire apartment,Noe Valley,t,30,60,90,f,1,0.82
98.0,86.0,Private room in house,Mission,t,13,36,63,f,4,4.55
96.0,180.0,Room in hotel,Downtown/Civic Center,f,0,0,0,f,29,0.08
100.0,180.0,Room in hotel,Downtown/Civic Center,f,0,0,0,f,29,0.03
100.0,495.0,Entire condominium,Castro/Upper Market,f,0,0,0,f,1,0.22
91.0,146.0,Entire townhouse,Outer Sunset,f,0,0,10,f,4,0.34
87.0,145.0,Private room in townhouse,Noe Valley,f,30,60,90,t,1,0.84
98.0,250.0,Entire condominium,Mission,t,0,0,0,f,1,0.63
100.0,159.0,Entire apartment,South of Market,f,3,25,55,f,8,0.02
93.0,169.0,Entire apartment,Mission,f,0,0,0,f,5,0.16
98.0,135.0,Entire apartment,North Beach,t,29,59,89,t,3,0.94
98.0,190.0,Room in hotel,Downtown/Civic Center,f,0,0,0,f,29,0.12
100.0,190.0,Room in hotel,Downtown/Civic Center,f,0,0,0,f,29,0.02
100.0,250.0,Room in hotel,Downtown/Civic Center,f,0,0,0,f,29,0.1
98.0,56.0,Private room in house,Bayview,t,0,0,0,f,1,1.96
100.0,301.0,Entire apartment,Financial District,f,29,59,89,f,13,0.06
99.0,300.0,Entire apartment,Mission,t,0,0,0,f,2,0.61
98.0,110.0,Private room in house,Inner Sunset,t,29,59,89,f,1,1.6
100.0,1500.0,Entire house,Western Addition,t,18,48,78,f,3,0.37
94.0,77.0,Private room in condominium,South of Market,f,0,0,0,t,1,0.93
100.0,221.0,Entire apartment,Potrero Hill,t,16,39,41,f,2,0.22
93.0,69.0,Private room in house,Outer Richmond,f,27,57,87,f,2,1.69
99.0,175.0,Private room in condominium,Haight Ashbury,t,0,0,0,f,1,2.08
98.0,399.0,Private room in house,Visitacion Valley,t,0,0,0,t,2,1.9
96.0,225.0,Entire apartment,Haight Ashbury,t,0,22,52,f,2,0.37
98.0,125.0,Entire guest suite,Outer Richmond,t,0,5,10,f,1,5.25
98.0,105.0,Private room in apartment,Western Addition,t,0,0,0,t,3,0.81
98.0,114.0,Entire apartment,Potrero Hill,f,21,51,81,f,2,0.19
96.0,138.0,Entire guest suite,Noe Valley,t,30,60,90,f,1,6.37
95.0,150.0,Entire guest suite,Haight Ashbury,f,0,0,0,t,1,4.39
93.0,132.0,Private room in house,Twin Peaks,t,30,60,90,t,2,3.4
100.0,292.0,Entire condominium,Downtown/Civic Center,t,30,60,90,f,19,0.33
94.0,169.0,Private room in apartment,Outer Richmond,f,12,12,12,f,2,2.53
100.0,119.0,Entire condominium,Western Addition,f,30,60,90,f,1,0.16
97.0,200.0,Entire apartment,Pacific Heights,t,0,0,0,f,1,1.2
93.0,38.0,Private room in apartment,Potrero Hill,t,30,60,90,f,3,0.09
94.0,85.0,Private room in guest suite,Bernal Heights,t,28,58,88,f,1,2.01
98.0,150.0,Entire bungalow,Castro/Upper Market,f,21,28,49,f,1,0.42
97.0,259.0,Entire apartment,Noe Valley,t,0,0,0,f,1,3.87
100.0,250.0,Entire apartment,Marina,f,29,59,89,f,1,0.51
98.0,89.0,Private room in house,Outer Mission,t,30,60,90,t,1,3.51
98.0,95.0,Private room in condominium,Western Addition,t,0,0,0,f,2,2.98
97.0,154.0,Private room in guest suite,Castro/Upper Market,t,9,39,69,t,2,4.29
99.0,185.0,Entire guest suite,Potrero Hill,f,0,0,0,f,1,0.99
94.0,79.0,Entire guesthouse,Western Addition,f,29,59,89,f,3,0.8
97.0,110.0,Private room in townhouse,Western Addition,t,7,15,18,t,5,1.85
89.0,60.0,Entire apartment,Nob Hill,f,6,36,66,t,1,1.78
83.0,255.0,Entire apartment,Financial District,f,0,0,0,f,13,0.11
99.0,106.0,Entire guest suite,West of Twin Peaks,t,21,51,72,f,2,5.63
99.0,129.0,Private room in house,Seacliff,t,19,49,79,t,2,8.03
99.0,98.0,Private room in guest suite,Crocker Amazon,t,4,32,62,t,1,9.11
100.0,501.0,Entire condominium,Financial District,f,29,59,89,f,13,0.05
97.0,209.0,Entire apartment,Potrero Hill,t,28,58,88,f,1,1.17
94.0,102.0,Entire guest suite,Outer Richmond,t,3,3,3,f,1,1.65
100.0,173.0,Private room in guest suite,Marina,t,0,0,0,f,1,2.1
93.0,400.0,Entire apartment,South of Market,f,0,0,0,f,1,0.51
97.0,139.0,Entire apartment,West of Twin Peaks,t,28,58,88,f,2,1.4
97.0,82.0,Entire apartment,Outer Mission,t,3,33,63,t,2,3.52
98.0,115.0,Entire guest suite,Bernal Heights,t,30,60,89,f,1,3.08
98.0,85.0,Entire condominium,Downtown/Civic Center,t,8,38,68,f,1,0.35
96.0,69.0,Entire apartment,Inner Sunset,t,0,0,0,f,2,1.66
99.0,129.0,Entire apartment,Outer Sunset,t,0,0,0,f,1,1.35
99.0,205.0,Entire townhouse,North Beach,t,0,0,0,f,1,4.1
92.0,95.0,Entire apartment,Outer Sunset,f,1,1,1,f,4,0.39
93.0,62.0,Room in boutique hotel,Downtown/Civic Center,f,14,36,36,t,51,1.44
80.0,250.0,Entire house,Bernal Heights,f,0,0,0,f,4,0.1
88.0,62.0,Room in boutique hotel,Downtown/Civic Center,f,14,36,36,t,51,1.5
89.0,62.0,Room in boutique hotel,Downtown/Civic Center,f,14,36,36,t,51,1.34
98.0,95.0,Private room in house,Bernal Heights,t,30,60,90,f,4,0.68
100.0,350.0,Entire loft,South of Market,f,24,54,84,f,1,0.06
98.0,210.0,Entire apartment,Western Addition,t,0,0,0,f,1,2.46
100.0,200.0,Entire condominium,Castro/Upper Market,t,0,0,27,f,1,0.02
97.0,140.0,Entire loft,Noe Valley,t,0,0,0,f,2,0.35
96.0,225.0,Private room in house,Noe Valley,t,29,59,89,f,2,0.11
97.0,499.0,Entire apartment,Nob Hill,f,0,0,0,f,1,0.48
94.0,329.0,Entire apartment,South of Market,f,28,58,88,f,1,0.31
99.0,1449.0,Entire condominium,Marina,f,0,0,0,f,1,1.16
99.0,172.0,Entire house,Marina,f,0,7,37,f,2,0.48
98.0,227.0,Entire condominium,Western Addition,f,0,0,0,f,1,0.44
90.0,62.0,Room in boutique hotel,Downtown/Civic Center,f,19,41,41,t,51,1.36
87.0,62.0,Room in boutique hotel,Downtown/Civic Center,f,14,36,36,t,51,1.13
89.0,62.0,Room in boutique hotel,Downtown/Civic Center,f,26,48,48,t,51,1.09
89.0,62.0,Room in boutique hotel,Downtown/Civic Center,f,27,49,49,t,51,1.71
88.0,69.0,Room in boutique hotel,Downtown/Civic Center,f,26,48,48,t,51,1.45
89.0,62.0,Room in boutique hotel,Downtown/Civic Center,f,0,0,0,t,51,0.69
88.0,69.0,Room in boutique hotel,Downtown/Civic Center,f,26,48,48,t,51,1.57
100.0,130.0,Entire apartment,South of Market,f,29,59,80,f,1,0.21
99.0,185.0,Entire apartment,Inner Richmond,t,0,4,34,t,1,3.66
100.0,49.0,Private room in apartment,Outer Richmond,t,2,32,62,f,4,0.55
86.0,50.0,Private room in house,Bayview,f,5,35,65,f,5,1.99
92.0,550.0,Entire apartment,Russian Hill,f,29,59,89,f,1,0.08
95.0,400.0,Entire apartment,Mission,f,29,59,89,f,1,0.37
97.0,195.0,Entire guest suite,Mission,t,30,60,90,f,1,2.8
99.0,185.0,Private room in house,Western Addition,f,0,0,0,f,1,0.36
94.0,128.0,Private room in house,Noe Valley,f,9,39,69,f,2,1.49
100.0,614.0,Entire condominium,Downtown/Civic Center,t,30,60,90,f,19,0.27
99.0,100.0,Entire apartment,Bernal Heights,t,0,0,0,t,1,0.63
98.0,150.0,Entire guest suite,Golden Gate Park,t,6,36,65,f,1,4.89
100.0,875.0,Entire house,Pacific Heights,t,20,46,75,t,1,0.78
93.0,180.0,Entire guest suite,Noe Valley,f,30,60,90,t,1,1.48
100.0,155.0,Entire condominium,Western Addition,t,0,0,0,f,2,1.01
88.0,99.0,Entire apartment,Mission,f,18,18,21,t,2,1.34
99.0,124.0,Private room in condominium,Western Addition,f,0,0,0,f,1,0.82
95.0,169.0,Entire apartment,Castro/Upper Market,t,28,58,78,f,1,4.59
98.0,230.0,Entire townhouse,Mission,t,16,46,76,f,1,4.6
100.0,132.0,Entire apartment,Outer Mission,t,24,31,31,f,1,0.18
94.0,145.0,Entire apartment,Nob Hill,f,30,60,90,f,1,0.18
98.0,60.0,Private room in house,Noe Valley,t,20,48,78,t,4,4.22
100.0,187.0,Private room in house,Pacific Heights,t,13,43,73,f,3,0.82
100.0,180.0,Room in hotel,Downtown/Civic Center,f,0,0,0,f,29,0.04
90.0,180.0,Room in hotel,Downtown/Civic Center,f,0,0,0,f,29,0.07
100.0,160.0,Entire condominium,Castro/Upper Market,f,0,0,9,f,1,0.17
97.0,312.0,Entire apartment,Mission,t,0,0,0,f,1,0.8
89.0,313.0,Entire house,Western Addition,f,29,59,89,f,2,0.83
98.0,109.0,Private room in apartment,Haight Ashbury,t,0,0,0,f,1,9.05
100.0,445.0,Entire house,Glen Park,f,9,39,69,f,1,0.1
96.0,120.0,Entire apartment,Castro/Upper Market,t,29,59,89,f,16,0.09
95.0,105.0,Private room in townhouse,Western Addition,t,0,0,0,t,5,3.18
99.0,429.0,Entire apartment,Mission,f,0,0,0,f,1,0.46
100.0,495.0,Entire house,West of Twin Peaks,f,30,60,90,f,1,0.03
97.0,163.0,Room in boutique hotel,Downtown/Civic Center,t,0,7,32,f,34,2.08
100.0,48.0,Private room in apartment,Noe Valley,f,0,0,0,f,1,0.18
93.0,43.0,Private room in house,Ocean View,f,0,0,0,f,2,0.07
86.0,66.0,Private room in apartment,Chinatown,t,30,60,90,t,11,1.4
100.0,180.0,Room in hotel,Downtown/Civic Center,f,0,0,0,f,29,0.03
100.0,180.0,Room in hotel,Downtown/Civic Center,f,0,0,0,f,29,0.02
97.0,425.0,Entire apartment,Pacific Heights,t,1,1,1,f,1,1.32
99.0,180.0,Entire condominium,Haight Ashbury,f,0,0,0,f,2,1.04
99.0,129.0,Private room in house,Bernal Heights,t,30,60,90,f,1,2.34
99.0,140.0,Private room in house,Mission,t,30,60,90,f,3,1.26
98.0,155.0,Entire apartment,Haight Ashbury,f,0,7,37,t,1,0.33
96.0,10000.0,Entire apartment,Haight Ashbury,t,0,0,0,f,2,0.62
95.0,110.0,Entire apartment,Nob Hill,f,0,0,0,t,1,0.07
97.0,100.0,Entire apartment,Nob Hill,t,4,34,64,f,1,0.2
97.0,109.0,Private room in house,Outer Sunset,f,30,60,90,t,1,0.52
99.0,276.0,Private room in house,Pacific Heights,t,13,43,73,t,3,1.5
99.0,400.0,Entire apartment,Outer Mission,f,0,0,0,f,1,0.27
95.0,209.0,Room in boutique hotel,Downtown/Civic Center,f,9,39,69,f,1,0.17
100.0,138.0,Entire apartment,Haight Ashbury,f,0,7,37,f,39,0.02
96.0,156.0,Private room in guest suite,Western Addition,t,24,54,84,t,1,2.23
97.0,171.0,Entire guest suite,Ocean View,t,25,55,85,f,2,2.65
93.0,275.0,Entire house,Inner Richmond,t,30,60,90,f,1,1.76
80.0,366.0,Room in boutique hotel,Chinatown,t,30,60,90,f,15,0.08
98.0,350.0,Entire apartment,Noe Valley,t,22,22,34,f,1,0.99
99.0,135.0,Entire apartment,Marina,f,1,1,1,f,1,0.29
98.0,250.0,Private room in house,Noe Valley,f,30,60,90,f,1,0.66
65.0,98.0,Entire condominium,South of Market,f,29,59,89,f,24,0.1
100.0,500.0,Entire apartment,Western Addition,f,0,0,0,f,2,0.31
95.0,159.0,Entire guest suite,Twin Peaks,f,0,0,0,t,1,3.38
100.0,175.0,Entire apartment,Nob Hill,f,30,60,90,f,1,0.05
97.0,600.0,Entire apartment,Haight Ashbury,f,30,60,90,f,4,0.17
100.0,289.0,Entire house,Inner Richmond,t,0,0,9,f,1,0.47
100.0,206.0,Entire condominium,Mission,f,0,0,0,f,1,0.4
96.0,85.0,Private room in house,Lakeshore,f,30,60,90,f,1,2.74
99.0,349.0,Entire apartment,Western Addition,t,30,60,90,f,1,1.5
97.0,105.0,Entire apartment,Western Addition,f,0,24,41,f,1,1.39
94.0,98.0,Private room in bed and breakfast,Chinatown,t,0,0,0,f,26,1.38
95.0,95.0,Private room in bed and breakfast,North Beach,t,0,0,0,f,26,1.26
100.0,97.0,Entire apartment,Golden Gate Park,f,1,1,1,f,1,0.16
95.0,99.0,Private room in bed and breakfast,North Beach,t,0,0,0,f,26,1.83
100.0,150.0,Private room in apartment,Mission,f,30,60,90,f,1,1.02
92.0,51.0,Private room in apartment,Downtown/Civic Center,f,27,57,87,t,8,6.04
99.0,80.0,Private room in apartment,Mission,f,0,0,0,f,1,0.32
94.0,209.0,Entire apartment,Chinatown,f,25,54,74,t,2,2.16
96.0,152.0,Entire condominium,Noe Valley,t,20,20,20,f,1,0.59
100.0,130.0,Entire apartment,Outer Sunset,f,0,0,0,f,1,0.64
100.0,145.0,Entire condominium,Nob Hill,t,0,0,0,f,2,0.02
95.0,110.0,Private room in townhouse,Western Addition,t,7,37,60,t,5,4.54
97.0,407.0,Entire apartment,Parkside,t,22,52,80,f,1,4.12
89.0,99.0,Private room in apartment,Downtown/Civic Center,f,0,0,0,t,5,1.51
97.0,60.0,Private room in apartment,Western Addition,f,0,0,0,f,1,0.13
99.0,161.0,Private room in house,South of Market,t,30,60,89,t,1,2.9
99.0,90.0,Entire apartment,Excelsior,f,0,0,9,f,1,1.37
99.0,125.0,Entire apartment,Pacific Heights,f,9,39,69,f,1,0.3
100.0,322.0,Entire apartment,Noe Valley,f,25,55,85,f,13,0.05
100.0,82.0,Private room in apartment,Mission,t,0,7,37,f,9,0.23
100.0,150.0,Entire apartment,Downtown/Civic Center,f,0,0,0,f,1,0.07
100.0,135.0,Private room in apartment,Noe Valley,f,0,0,0,f,1,0.02
96.0,100.0,Private room in townhouse,Noe Valley,f,0,0,0,f,1,1.79
100.0,160.0,Entire condominium,Western Addition,f,0,0,0,t,2,0.1
99.0,421.0,Entire house,Mission,t,5,21,41,f,4,1.39
100.0,500.0,Entire house,Inner Sunset,f,6,17,47,f,1,0.21
97.0,217.0,Entire condominium,Russian Hill,f,29,30,58,f,1,1.39
94.0,81.0,Entire apartment,Potrero Hill,f,2,32,62,t,1,2.71
93.0,65.0,Private room in apartment,Inner Sunset,f,21,49,61,t,2,2.26
100.0,128.0,Entire apartment,Castro/Upper Market,t,0,0,0,f,1,0.04
98.0,72.0,Private room in house,Bernal Heights,f,22,22,22,f,4,0.22
100.0,150.0,Entire apartment,Haight Ashbury,t,0,0,0,f,1,1.01
97.0,270.0,Entire condominium,Noe Valley,t,30,60,90,f,1,0.59
95.0,175.0,Entire apartment,Bernal Heights,f,0,0,0,f,1,0.88
97.0,968.0,Entire apartment,Castro/Upper Market,t,29,59,89,f,2,0.91
97.0,200.0,Entire house,Castro/Upper Market,f,0,0,0,t,1,0.71
99.0,95.0,Private room in condominium,Twin Peaks,t,30,60,90,f,1,0.3
97.0,256.0,Entire guest suite,Inner Sunset,t,0,0,0,f,1,4.13
100.0,229.0,Entire apartment,Haight Ashbury,t,3,26,26,t,1,0.92
94.0,150.0,Entire condominium,Noe Valley,f,0,0,0,t,1,0.68
98.0,250.0,Entire apartment,Western Addition,t,0,0,0,f,1,1.53
100.0,400.0,Entire apartment,Haight Ashbury,t,5,30,60,f,2,0.72
98.0,99.0,Room in boutique hotel,Downtown/Civic Center,f,0,0,0,f,4,1.0
97.0,80.0,Entire apartment,Nob Hill,f,19,49,79,f,39,0.27
92.0,87.0,Entire apartment,Nob Hill,f,30,60,90,f,39,0.2
100.0,110.0,Entire guesthouse,Mission,f,24,54,83,f,2,0.05
98.0,133.0,Private room in apartment,Castro/Upper Market,t,17,35,65,f,1,3.24
97.0,119.0,Entire apartment,Western Addition,t,12,24,53,f,1,2.14
95.0,103.0,Room in boutique hotel,Downtown/Civic Center,f,0,0,0,f,4,1.28
100.0,252.0,Entire condominium,South of Market,f,29,59,89,t,2,0.29
92.0,10.0,Entire apartment,Castro/Upper Market,f,30,60,90,f,1,0.41
96.0,150.0,Entire townhouse,Marina,t,26,56,86,t,2,0.16
90.0,86.0,Private room in house,Bernal Heights,f,30,60,90,f,1,4.53
97.0,163.0,Room in boutique hotel,Downtown/Civic Center,t,0,7,32,f,34,0.44
96.0,243.0,Room in boutique hotel,Downtown/Civic Center,t,0,0,0,f,34,0.85
98.0,100.0,Entire apartment,Castro/Upper Market,t,4,34,64,f,9,0.17
100.0,399.0,Entire apartment,Inner Richmond,t,0,0,9,f,1,0.73
99.0,115.0,Private room in house,Inner Richmond,t,30,60,89,f,2,3.06
99.0,175.0,Entire guest suite,Mission,f,1,18,48,f,1,2.56
92.0,77.0,Private room in house,West of Twin Peaks,f,0,0,0,f,1,1.09
90.0,99.0,Private room in house,West of Twin Peaks,t,8,38,68,f,3,0.07
100.0,189.0,Room in boutique hotel,Downtown/Civic Center,f,0,0,0,f,4,0.02
87.0,225.0,Room in boutique hotel,Downtown/Civic Center,f,0,0,0,f,4,0.06
97.0,135.0,Entire guest suite,Parkside,t,0,0,26,f,1,5.69
99.0,175.0,Entire loft,Noe Valley,t,0,0,0,f,2,3.3
100.0,1529.0,Entire condominium,Russian Hill,f,27,57,87,f,1,0.29
99.0,110.0,Private room in loft,Outer Sunset,t,28,58,88,t,1,4.44
100.0,400.0,Entire house,Bernal Heights,f,0,0,0,f,1,0.04
98.0,100.0,Entire guest suite,Excelsior,t,0,0,0,f,1,4.82
98.0,187.0,Room in hotel,Downtown/Civic Center,t,30,60,90,f,34,2.62
92.0,120.0,Entire apartment,Mission,t,30,60,82,f,1,0.9
100.0,135.0,Entire apartment,Russian Hill,t,30,60,90,f,6,0.16
99.0,154.0,Entire guest suite,Haight Ashbury,t,20,50,80,f,1,6.81
100.0,112.0,Entire house,Noe Valley,t,0,5,35,f,1,0.17
99.0,89.0,Private room in house,Bernal Heights,t,0,0,0,f,4,0.33
95.0,193.0,Entire apartment,Mission,f,30,60,90,f,1,0.09
98.0,128.0,Private room in house,Potrero Hill,t,20,50,80,t,2,2.09
100.0,250.0,Entire house,Inner Sunset,t,0,0,0,t,2,0.09
98.0,110.0,Entire house,Seacliff,t,23,53,83,f,2,7.45
95.0,299.0,Entire condominium,Downtown/Civic Center,t,30,60,90,f,19,0.19
97.0,156.0,Private room in condominium,Financial District,t,30,60,89,t,1,1.34
98.0,150.0,Entire apartment,Outer Richmond,f,29,59,89,f,1,0.62
97.0,111.0,Entire apartment,Noe Valley,t,9,19,49,t,1,5.82
97.0,165.0,Entire guest suite,Outer Sunset,f,0,0,0,f,1,2.52
99.0,700.0,Entire apartment,Noe Valley,f,0,0,0,f,1,0.37
90.0,235.0,Entire apartment,Downtown/Civic Center,f,0,0,0,f,1,0.35
100.0,75.0,Private room in house,Bernal Heights,f,30,60,90,f,4,0.08
98.0,140.0,Entire house,Potrero Hill,t,0,0,27,f,1,0.82
99.0,163.0,Entire house,Noe Valley,t,0,0,0,f,4,0.85
98.0,264.0,Entire apartment,Pacific Heights,t,0,7,26,f,1,0.77
100.0,249.0,Entire apartment,Western Addition,f,30,60,80,f,1,0.28
95.0,136.0,Entire apartment,Castro/Upper Market,t,30,60,90,f,16,0.08
99.0,315.0,Entire house,Bernal Heights,t,18,39,59,f,1,1.43
98.0,344.0,Entire apartment,Visitacion Valley,t,13,13,13,f,6,3.32
98.0,500.0,Entire house,Potrero Hill,f,24,54,84,t,1,1.81
98.0,150.0,Entire condominium,Western Addition,t,16,46,76,t,1,0.17
98.0,80.0,Private room in condominium,Bernal Heights,t,0,0,0,t,4,2.75
96.0,80.0,Private room in house,Inner Richmond,t,9,39,69,f,1,1.22
99.0,300.0,Entire house,Outer Sunset,t,0,0,0,f,1,1.26
99.0,720.0,Entire condominium,Russian Hill,t,8,38,68,t,1,0.94
92.0,110.0,Entire guest suite,Bernal Heights,t,0,0,10,f,1,0.53
94.0,80.0,Entire apartment,Financial District,f,0,0,0,t,1,0.28
95.0,112.0,Entire apartment,Mission,f,0,0,0,f,1,1.54
96.0,150.0,Entire condominium,Mission,f,0,0,1,f,1,0.36
97.0,199.0,Entire apartment,Russian Hill,t,30,53,53,f,1,1.64
98.0,100.0,Private room in house,Outer Mission,t,0,8,8,f,1,1.44
100.0,95.0,Entire apartment,Haight Ashbury,f,7,37,67,f,1,0.04
99.0,680.0,Entire apartment,Mission,f,9,9,9,f,2,0.99
91.0,84.0,Entire guest suite,Outer Richmond,f,6,28,52,t,1,3.06
100.0,295.0,Entire condominium,Western Addition,t,0,0,0,f,1,0.34
100.0,155.0,Entire apartment,Haight Ashbury,f,29,59,89,f,4,0.09
98.0,165.0,Entire apartment,Nob Hill,t,21,21,21,f,1,1.29
100.0,245.0,Entire serviced apartment,Pacific Heights,t,0,0,1,t,2,0.02
100.0,250.0,Entire apartment,Haight Ashbury,f,16,16,45,f,3,0.12
100.0,275.0,Room in boutique hotel,Chinatown,f,0,0,10,t,36,0.08
85.0,120.0,Entire apartment,Inner Richmond,f,0,0,0,f,2,0.14
97.0,111.0,Entire apartment,Inner Richmond,f,0,0,0,f,2,0.12
89.0,240.0,Entire house,Outer Richmond,f,30,60,90,f,1,2.36
98.0,1220.0,Entire condominium,Russian Hill,f,27,57,87,f,1,0.2
95.0,300.0,Entire townhouse,Western Addition,t,0,20,50,f,2,0.61
99.0,1200.0,Entire house,Inner Richmond,t,9,12,18,f,2,0.55
97.0,350.0,Entire apartment,Mission,t,0,0,0,f,1,0.78
98.0,126.0,Private room in apartment,Western Addition,t,23,53,83,f,2,0.62
96.0,75.0,Private room in townhouse,Western Addition,t,30,60,90,f,2,4.32
94.0,139.0,Entire apartment,Bernal Heights,t,15,45,75,t,2,3.21
96.0,229.0,Entire apartment,South of Market,f,30,60,90,f,1,0.71
97.0,61.0,Private room in house,Outer Sunset,t,0,0,0,t,5,2.71
90.0,234.0,Entire apartment,Marina,f,0,0,0,f,24,0.07
100.0,150.0,Entire apartment,Noe Valley,t,25,55,85,f,1,0.23
99.0,212.0,Entire apartment,Castro/Upper Market,t,23,53,82,f,1,1.89
100.0,99.0,Private room in house,Noe Valley,t,0,0,0,f,4,1.68
94.0,93.0,Entire apartment,Mission,f,0,0,0,f,1,1.09
96.0,125.0,Entire condominium,Marina,f,2,11,41,f,1,0.81
93.0,199.0,Entire guest suite,Inner Richmond,f,16,46,76,f,2,3.62
97.0,325.0,Entire house,Twin Peaks,f,28,58,88,f,1,0.25
99.0,120.0,Private room in house,Inner Richmond,t,10,40,70,f,3,1.4
97.0,85.0,Entire house,Bayview,f,0,0,0,f,1,2.17
87.0,59.0,Entire apartment,Downtown/Civic Center,f,0,22,52,t,1,1.61
96.0,93.0,Entire guest suite,Glen Park,f,0,0,12,f,1,4.15
93.0,54.0,Private room in apartment,Marina,f,27,55,83,f,2,0.16
90.0,195.0,Room in boutique hotel,Chinatown,f,0,0,0,t,36,0.12
96.0,250.0,Room in boutique hotel,Chinatown,f,0,0,0,t,36,0.11
100.0,209.0,Entire guest suite,West of Twin Peaks,t,0,27,57,t,1,2.0
96.0,90.0,Private room in house,Parkside,t,30,60,89,f,2,2.05
97.0,100.0,Private room in townhouse,Lakeshore,t,29,59,89,f,1,0.27
98.0,110.0,Entire house,Inner Sunset,f,0,0,0,f,1,2.16
97.0,99.0,Private room in house,Bernal Heights,t,0,0,0,f,1,1.07
99.0,575.0,Entire apartment,Russian Hill,f,0,0,0,f,1,0.74
98.0,69.0,Private room in condominium,Russian Hill,t,19,49,79,f,2,1.6
100.0,260.0,Entire condominium,South of Market,t,0,0,12,f,2,0.25
96.0,150.0,Entire house,Outer Sunset,f,18,18,18,t,1,1.7
97.0,195.0,Room in boutique hotel,Chinatown,f,0,0,0,t,36,0.1
97.0,129.0,Entire guest suite,Potrero Hill,f,29,59,89,f,1,1.23
99.0,52.0,Private room in house,Excelsior,t,0,0,0,f,3,1.36
100.0,236.0,Entire house,Glen Park,t,0,0,0,f,1,0.07
96.0,150.0,Entire guest suite,Noe Valley,t,17,47,77,t,1,4.95
100.0,39.0,Room in boutique hotel,Bernal Heights,f,15,45,75,f,5,0.26
